"房屋户型","所在楼层","建筑面积","户型结构","套内面积","建筑类型","房屋朝向","建筑结构","装修情况","梯户比例","配备电梯","产权年限","title","price","url"
"3室2厅1厨1卫","低楼层 (共6层)","94.33㎡","平层","84.14㎡","塔楼","南","钢混结构","简装","一梯四户","无","70年","嘉怡苑. 是新世界花园的成名作之一_广州增城沙村新塘新世界花园嘉怡苑二手房(广州链家)","17174","https://gz.lianjia.com/ershoufang/108400557150.html"
"2室2厅1厨1卫","中楼层 (共18层)","94.74㎡","平层","暂无数据","塔楼","东北","钢混结构","精装","两梯二十户","有","70年","【和乐大厦】 【双线地铁】【大氧巴文化公园100米】_广州荔湾人民路和乐大厦二手房(广州链家)","32933","https://gz.lianjia.com/ershoufang/108400830401.html"
"3室1厅1厨1卫","中楼层 (共6层)","104.27㎡","平层","94.24㎡","塔楼","南","钢混结构","精装","一梯八户","无","70年","业主自住，装修保养好，楼龄新，交通便利，配套成熟_广州番禺大石富丽家园富丽广场二手房(广州链家)","23018","https://gz.lianjia.com/ershoufang/108400632301.html"
"3室2厅1厨1卫","中楼层 (共17层)","97㎡","平层","83.97㎡","塔楼","北","钢混结构","精装","两梯八户","有","70年","康裕大厦精装三房，一期离小孩子上课的地方200米！_广州番禺市桥康裕大厦二手房(广州链家)","24743","https://gz.lianjia.com/ershoufang/108400679074.html"
"3室2厅1厨2卫","中楼层 (共7层)","99.03㎡","平层","86.47㎡","塔楼","东北","钢混结构","精装","一梯四户","无","70年","广地花园，舒适三房，中楼层保养好。_广州番禺星河湾广地花园二手房(广州链家)","24740","https://gz.lianjia.com/ershoufang/108400434602.html"
"2室2厅1厨1卫","中楼层 (共11层)","73.41㎡","平层","暂无数据","塔楼","北","钢混结构","简装","两梯二十六户","有","70年","老黄埔电梯两房诚意出售，户型可变_广州黄埔开发东区南康新村二手房(广州链家)","15257","https://gz.lianjia.com/ershoufang/108400488453.html"
"2室1厅1厨1卫","低楼层 (共32层)","79.09㎡","平层","66.61㎡","塔楼","东","钢混结构","简装","三梯八户","有","70年","海天花苑 诚意放卖 大俩房 采光通风好_广州海珠滨江东海天花苑二手房(广州链家)","32242","https://gz.lianjia.com/ershoufang/108400809138.html"
"3室2厅1厨1卫","中楼层 (共8层)","66.94㎡","平层","60.48㎡","塔楼","东南 西","钢混结构","精装","一梯九户","无","70年","光雅里社区 精装 温馨东南全明三房 中层低总价 近地铁_广州荔湾和平西十八甫北路二手房(广州链家)","26293","https://gz.lianjia.com/ershoufang/108400834989.html"
"3室2厅1厨1卫","中楼层 (共8层)","88.05㎡","平层","69.02㎡","塔楼","西北","钢混结构","简装","两梯四户","有","70年","本房价格实在合理  交通便利  框架结构_广州黄埔科学城宏康小筑二手房(广州链家)","15901","https://gz.lianjia.com/ershoufang/108400599451.html"
"2室2厅1厨1卫","低楼层 (共13层)","83.58㎡","平层","66.17㎡","塔楼","西北","钢混结构","精装","三梯一户","有","70年","全新没住过和一手没区别，格局方正，采光通风好。_广州花都山前大道美林湖天汇半岛二手房(广州链家)","7658","https://gz.lianjia.com/ershoufang/108400618864.html"
"2室1厅1厨1卫","高楼层 (共9层)","65.01㎡","平层","59.58㎡","塔楼","东南 南","钢混结构","精装","一梯四户","无","70年","此房满两年 住家精装修 采光好，配套齐全，交通便利_广州海珠宝岗杏坛小区二手房(广州链家)","32303","https://gz.lianjia.com/ershoufang/108400832214.html"
"2室1厅1厨1卫","高楼层 (共7层)","52.19㎡","平层","暂无数据","塔楼","北","钢混结构","简装","一梯八户","无","70年","同福中路 2室1厅 122万_广州海珠宝岗同福中路二手房(广州链家)","23377","https://gz.lianjia.com/ershoufang/108400839868.html"
"2室1厅1厨1卫","高楼层 (共9层)","52.45㎡","平层","暂无数据","塔楼","东","钢混结构","简装","一梯八户","无","70年","泽德花园两房 户型方正 采光通风好 随时看房_广州白云同德围泽德花苑二手房(广州链家)","21926","https://gz.lianjia.com/ershoufang/108400192947.html"
"3室1厅1厨1卫","高楼层 (共9层)","87㎡","平层","暂无数据","塔楼","东南","钢混结构","精装","一梯八户","有","70年","丽江花园舒适格局业主诚意出售，方便看房_广州番禺南浦丽江花园丽茹楼二手房(广州链家)","24368","https://gz.lianjia.com/ershoufang/108400802185.html"
"1室1厅1厨1卫","中楼层 (共19层)","55.4㎡","平层","暂无数据","塔楼","西","钢混结构","简装","两梯十一户","有","70年","皇冠国际公寓 小区安静 交通便利_广州黄埔开发西区皇冠国际公寓二手房(广州链家)","18954","https://gz.lianjia.com/ershoufang/108400547229.html"
"2室2厅1厨1卫","中楼层 (共10层)","93.22㎡","平层","暂无数据","塔楼","西北","钢混结构","精装","一梯五户","有","70年","植物园地铁口电梯两房，位置安静，采光好_广州天河龙洞保利世纪绿洲二期二手房(广州链家)","39155","https://gz.lianjia.com/ershoufang/108400825324.html"
"1室1厅1厨1卫","低楼层 (共16层)","41.5㎡","平层","33.2㎡","塔楼","西北 东北","钢混结构","精装","两梯十二户","有","70年","丽江花园 一房一厅 总价低 生态小区_广州番禺南浦丽江花园德荫楼二手房(广州链家)","25784","https://gz.lianjia.com/ershoufang/108400312184.html"
"1室1厅1厨1卫","中楼层 (共9层)","36.95㎡","平层","暂无数据","塔楼","北","钢混结构","简装","一梯五户","无","70年","梅园大厦 正规一房一厅  稀有在售资源 欲购从速_广州白云梅花园梅园大厦二手房(广州链家)","32477","https://gz.lianjia.com/ershoufang/108400569181.html"
"2室2厅1厨1卫","低楼层 (共6层)","50.93㎡","平层","46.01㎡","板楼","南","混合结构","简装","一梯两户","无","70年","港湾三村地铁口2房2厅楼层低实用率高_广州黄埔大沙地港湾三村二手房(广州链家)","27489","https://gz.lianjia.com/ershoufang/108400708934.html"
"3室2厅1厨2卫","低楼层 (共26层)","125.43㎡","平层","100.29㎡","塔楼","北","钢混结构","精装","两梯四户","有","70年","诚心出售金泽豪庭 望花园小三房景观无遮挡_广州增城白江金泽豪庭二手房(广州链家)","19932","https://gz.lianjia.com/ershoufang/108400678589.html"
"3室2厅1厨2卫","中楼层 (共11层)","110.32㎡","平层","97.02㎡","塔楼","南","钢混结构","精装","两梯六户","有","70年","怡港花园  园中园南向三房   中楼层安静不吵_广州黄埔黄埔区府怡港花园二手房(广州链家)","38072","https://gz.lianjia.com/ershoufang/108400771305.html"
"2室1厅1厨1卫","低楼层 (共6层)","71㎡","平层","63㎡","塔楼","西北","钢混结构","简装","一梯四户","无","70年","乐满园 带露台 低楼层 精装修 两房诚意出售_广州番禺钟村锦绣生态园乐满园二手房(广州链家)","23662","https://gz.lianjia.com/ershoufang/108400383730.html"
"1室1厅1厨1卫","高楼层 (共29层)","48.6㎡","平层","35.95㎡","塔楼","南","钢混结构","精装","三梯七户","有","70年","丰逸尚居 高层南向一房 通风采光好_广州黄埔文冲丰逸尚居二手房(广州链家)","34980","https://gz.lianjia.com/ershoufang/108400789575.html"
"2室2厅1厨1卫","中楼层 (共18层)","77.96㎡","平层","68.28㎡","塔楼","南","钢混结构","精装","一梯四户","有","70年","华建小区，南向两房，居住舒适，视野采光好_广州天河天河公园华建小区二手房(广州链家)","53233","https://gz.lianjia.com/ershoufang/108400692096.html"
"2室1厅1厨1卫","低楼层 (共17层)","62.27㎡","平层","62.27㎡","塔楼","西","钢混结构","简装","两梯十二户","有","70年","汇侨新城北区 电梯两房 实用 交通便利_广州白云新市汇侨新城北区二手房(广州链家)","26177","https://gz.lianjia.com/ershoufang/108400526428.html"
"2室1厅1厨1卫","高楼层 (共9层)","73.23㎡","平层","62.6㎡","塔楼","北","钢混结构","精装","一梯七户","有","70年","小区人车分流 绿化好 安静舒适 带幼儿园_广州天河燕塘新燕花园二手房(广州链家)","47795","https://gz.lianjia.com/ershoufang/108400821718.html"
"2室1厅1厨1卫","中楼层 (共8层)","44.41㎡","平层","暂无数据","板楼","南 北","钢混结构","精装","一梯两户","无","70年","南岸路河柳街 低层 精装两房 南北对流_广州荔湾南岸路南岸路河柳街二手房(广州链家)","30624","https://gz.lianjia.com/ershoufang/108400629040.html"
"2室2厅1厨1卫","高楼层 (共24层)","76.83㎡","平层","64.25㎡","塔楼","东","钢混结构","精装","两梯八户","有","70年","金港花园 电梯高层 装修新 视野无遮挡 格局方正_广州黄埔黄埔区府金港花园二手房(广州链家)","33191","https://gz.lianjia.com/ershoufang/108400312288.html"
"3室1厅1厨1卫","高楼层 (共12层)","83.4㎡","平层","66.85㎡","塔楼","南","钢混结构","精装","一梯四户","有","70年","金城花园，电梯高层，南向，住着舒适_广州番禺大石金城花园二手房(广州链家)","23981","https://gz.lianjia.com/ershoufang/108400571423.html"
"1室1厅1厨1卫","高楼层 (共22层)","43㎡","复式","32.94㎡","塔楼","北","钢混结构","简装","两梯十八户","有","70年","铂林国际公寓复式户型，实用率高_广州天河珠江新城西铂林国际公寓二手房(广州链家)","67442","https://gz.lianjia.com/ershoufang/108400075580.html"
"2室1厅1厨1卫","高楼层 (共32层)","76㎡","平层","暂无数据","塔楼","北","钢混结构","精装","两梯六户","有","70年","萝岗长岭居岭南林语 实用两房 小区环境好 户型方正_广州黄埔科学城保利越秀岭南林语二手房(广州链家)","28290","https://gz.lianjia.com/ershoufang/108400343343.html"
"2室1厅1厨1卫","低楼层 (共28层)","81.3㎡","平层","66.56㎡","塔楼","东南","钢混结构","精装","两梯八户","有","70年","鸿城花园 看房很方便 随时可看 电梯两房 东南朝向_广州番禺市桥鸿城花园二手房(广州链家)","23617","https://gz.lianjia.com/ershoufang/108400813597.html"
"3室2厅1厨1卫","高楼层 (共18层)","100.63㎡","平层","暂无数据","塔楼","北","钢混结构","精装","两梯三户","有","70年","近地铁，南北对流 ，采光通风好，视野宽阔生活配套齐_广州南沙金洲越秀滨海隽城二手房(广州链家)","24347","https://gz.lianjia.com/ershoufang/108400708217.html"
"3室2厅1厨1卫","中楼层 (共11层)","98.5㎡","平层","83.8㎡","塔楼","东","钢混结构","简装","一梯四户","有","70年","雅居乐花园雅逸庭   中间楼层    精装修_广州番禺雅居乐广州雅居乐花园雅逸庭二手房(广州链家)","34011","https://gz.lianjia.com/ershoufang/108400688262.html"
"3室1厅1厨1卫","低楼层 (共17层)","83.65㎡","平层","70.93㎡","塔楼","北","钢混结构","精装","两梯十二户","有","70年","汇侨新城南区  三房一厅   采光通风好_广州白云新市汇侨新城南区二手房(广州链家)","27496","https://gz.lianjia.com/ershoufang/108400736148.html"
"3室2厅1厨1卫","中楼层 (共25层)","90.82㎡","平层","74.53㎡","塔楼","北","钢混结构","精装","两梯六户","有","70年","万科新里程 三房厅出阳台 满五唯一地段成熟 近地铁_广州黄埔科学城万科新里程二手房(广州链家)","31932","https://gz.lianjia.com/ershoufang/108400639284.html"
"2室2厅1厨1卫","低楼层 (共27层)","77.76㎡","平层","60.66㎡","塔楼","南 北","钢混结构","精装","两梯四户","有","70年","中惠璧珑湾南向2房，业主急售，看房方便_广州南沙南沙区府中惠璧珑湾二手房(广州链家)","23149","https://gz.lianjia.com/ershoufang/108400836465.html"
"3室1厅1厨1卫","低楼层 (共9层)","68.33㎡","平层","暂无数据","塔楼","东 北","钢混结构","简装","一梯八户","无","70年","美雅苑 三房没暗房 花园小区 独户平台60方_广州花都旧区美雅苑二手房(广州链家)","18733","https://gz.lianjia.com/ershoufang/108400771292.html"
"2室1厅1厨1卫","中楼层 (共5层)","44.21㎡","平层","38.7㎡","塔楼","北","钢混结构","简装","一梯一户","无","70年","乐贤坊  精美 中低层  两房_广州荔湾龙津文昌北路二手房(广州链家)","31441","https://gz.lianjia.com/ershoufang/108400682868.html"
"3室2厅1厨1卫","高楼层 (共26层)","89.91㎡","平层","暂无数据","塔楼","西南","钢混结构","精装","三梯八户","有","70年","富力半岛花园 望江三房户型 安静舒适小区_广州白云罗冲围富力半岛花园二手房(广州链家)","35592","https://gz.lianjia.com/ershoufang/108400754392.html"
"3室1厅1厨1卫","低楼层 (共6层)","42㎡","暂无数据","暂无数据","板楼","东南","混合结构","精装","一梯五户","无","70年","复式三房 低楼层 交通便利配套齐全_广州越秀解放南惠福西路二手房(广州链家)","34286","https://gz.lianjia.com/ershoufang/108400042435.html"
"3室1厅1厨1卫","中楼层 (共32层)","89.94㎡","平层","72.54㎡","塔楼","东北","钢混结构","精装","三梯八户","有","70年","富力桃园 新装修 望江 高层小三房_广州白云罗冲围富力桃园二手房(广州链家)","33690","https://gz.lianjia.com/ershoufang/108400660729.html"
"3室2厅1厨1卫","高楼层 (共28层)","88.39㎡","暂无数据","66.39㎡","塔楼","南 北","钢混结构","精装","两梯四户","有","70年","全新装修，南北对流，高层视野好_广州黄埔科学城新福港鼎峰二手房(广州链家)","41634","https://gz.lianjia.com/ershoufang/108400038340.html"
"3室2厅1厨1卫","中楼层 (共18层)","88.99㎡","平层","74.3㎡","塔楼","东北","钢混结构","精装","两梯六户","有","70年","瑜翠园东北向三房 户型楼层好 居住舒适_广州天河龙洞瑜翠园二手房(广州链家)","31465","https://gz.lianjia.com/ershoufang/108400624379.html"
