,建筑面积,房屋朝向,装修情况,梯户比例,配备电梯,title,price,房间数量,客厅数量,厨房数量,厕所数量,楼层,楼层总数
2015,62.87,南,精装,两梯八户,1,金碧新城   五期  二房  南向  新装修  看房方便_广州白云石井金碧新城二手房(广州链家),30222,2,2,1,1,低,27
415,41,东,精装,三梯四十二户,1,业主有心卖，有钥匙，随时看房，新装修过，拎包入住_广州黄埔科学城锦林山庄二手房(广州链家),30244,1,1,1,1,低,8
906,38.01,南,简装,一梯二十一户,0,晓燕湾    花园小区    温馨单位_广州海珠江燕路晓燕湾二手房(广州链家),30256,1,1,1,1,高,9
1703,94.42,东南,简装,两梯四户,1,万科云山 南向三房 望游泳池 看房方便_广州白云东平万科云山花园二手房(广州链家),30291,3,2,1,1,中,18
1175,82.5,东南,简装,两梯八户,1,汇侨新城 蓝天丽境  东南向 电梯高层_广州白云新市汇侨新城南区二手房(广州链家),30304,2,1,1,1,中,18
461,75.82,西,简装,一梯四户,0,怡港花园 2室2厅 230万_广州黄埔黄埔区府怡港花园二手房(广州链家),30336,2,2,1,1,高,9
1823,42.85,北,简装,一梯十二户,0,低楼层，方正户型，配套成熟，出行方便_广州海珠宝岗江南嘉居二手房(广州链家),30339,1,1,1,1,低,9
1785,84.02,西,精装,两梯六户,1,保利汇海花园 温馨三房 户型实用_广州白云金沙洲保利西海岸汇海花园二手房(广州链家),30350,3,2,1,1,低,25
51,85,南,精装,一梯四户,0,青怡居南向一楼带大花园中间位置不望马路_广州番禺祈福新村祈福新村青怡居二手房(广州链家),30353,3,2,1,1,低,5
657,61.87,南,简装,一梯四户,0,锦翠苑 方正两房 小区管理 旺中带静_广州白云景泰金钟横路锦翠苑二手房(广州链家),30387,2,1,1,1,高,9
1379,64.17,东北,精装,三梯八户,1,金碧新城 五期两房 装修保养好_广州白云石井金碧新城二手房(广州链家),30389,2,1,1,1,中,27
1732,98.34,南,精装,两梯四户,1,万科云山 高层南向三房 视野超靓_广州白云东平万科云山花园二手房(广州链家),30405,3,1,1,1,高,18
87,74,西南,精装,一梯四户,0,华林居实用两房 西南向采光好 装修保养新净_广州番禺南浦丽江花园华林居二手房(广州链家),30406,2,2,1,1,中,5
1138,78.27,东南,精装,一梯七户,1,天河北苑 电梯南向两房 精装修实用两房_广州天河沙太南天河北苑二手房(广州链家),30408,2,1,1,1,低,9
1223,51.86,东北,简装,十二梯十七户,1,富丽居两房一厅一厨一卫简约装修_广州番禺大石富丽居二手房(广州链家),30467,2,1,1,1,高,9
1880,73.8,南,精装,一梯四户,0,该房源产权清晰，处中高楼层，视野开阔，南向_广州天河东圃富力新村二手房(广州链家),30488,2,1,1,1,高,9
1661,78.96,东南,精装,一梯四户,1,怡园海关楼，准电梯房，东南靓向，双地铁物业_广州黄埔大沙地怡园小区二手房(广州链家),30522,2,1,1,1,高,8
303,65.19,西,精装,一梯六户,0,广信金兰花园  宜居小三房 格局方正实用_广州白云白云大道南广信金兰花园二手房(广州链家),30527,3,2,1,1,高,8
1369,57,南,简装,一梯四户,0,带小平台   低层南向   出入便利_广州天河棠下棠德花园二手房(广州链家),30527,2,1,1,1,低,9
1294,45.86,东,简装,一梯五户,0,雅怡花园 正规小两房 东南向 户型方正 通风采光好_广州白云同德围雅怡花园二手房(广州链家),30528,2,1,1,1,低,9
1833,77.61,北,精装,两梯六户,1,萝岗 万 科 新 里 程 侧 出 阳 台 的 两 房_广州黄埔科学城万科新里程二手房(广州链家),30538,2,1,1,1,中,25
740,87,南,精装,两梯六户,1,万科金色梦想 精装南向三房 望花园 业主自住保养好_广州黄埔香雪万科金色梦想二手房(广州链家),30575,3,1,1,1,中,28
1249,98,东南,简装,三梯八户,1,天雅居 花园式小区 高层精装三房_广州天河东圃天雅居二手房(广州链家),30613,3,2,1,1,中,20
1454,81.64,北,简装,两梯五户,1,白云高尔夫东区两房红本在手不占户口业主诚心出售_广州白云黄石白云高尔夫花园东区二手房(广州链家),30623,2,1,1,1,低,12
1055,44.41,南 北,精装,一梯两户,0,南岸路河柳街 低层 精装两房 南北对流_广州荔湾南岸路南岸路河柳街二手房(广州链家),30624,2,1,1,1,中,8
810,77.84,西南,简装,两梯七户,1,中高层 视野好 望花园，房屋装修保养好_广州白云金沙洲中海金沙馨园二期二手房(广州链家),30705,2,1,1,1,中,18
556,87.89,东,精装,一梯两户,0,汉溪站 三阳台稀有户型，对流采光好，百米楼距_广州番禺汉溪南国奥林匹克花园二手房(广州链家),30721,2,2,1,1,中,5
735,58.55,南,简装,一梯四户,0,翠景苑 中层两房 户型方正 采光通风_广州海珠赤岗翠景苑(海珠)二手房(广州链家),30743,2,1,1,1,中,9
471,82.88,东南,简装,一梯八户,0,楼梯房低楼层三房南向南尾光复阁！_广州荔湾龙津光复阁二手房(广州链家),30768,3,2,1,1,低,9
223,69.86,西北,简装,两梯八户,1,擎山苑  电梯小三房 小区安静 舒适_广州白云梅花园擎山苑二手房(广州链家),30776,3,2,1,1,高,15
1559,93.74,西南,精装,两梯六户,1,锦东花园，诚心推荐，看后您一定中意，业主也诚心放卖_广州花都新区骏威锦东花园二手房(广州链家),30830,3,1,1,1,中,18
776,64.2,西,简装,两梯四户,1,祥景花园雍翠园  电梯高层 实用两房 视野开阔_广州白云黄石祥景花园雍翠园二手房(广州链家),30842,2,2,1,1,高,15
537,107,北,精装,一梯一户,0,精装四房 带舒适大花园 自住保养好 绿怡居_广州番禺祈福新村祈福新村绿怡居二手房(广州链家),30842,4,2,1,2,低,4
383,90.73,东北,精装,一梯四户,0,金燕花园 3室2厅 采光通风好 地铁口旁 诚心出售_广州天河粤垦金燕花园二手房(广州链家),30861,3,2,1,1,高,9
802,55.05,西北,简装,一梯十户,1,西华路加装电梯房，全屋都有窗，环境优美绿化带。_广州荔湾西华路西华路二手房(广州链家),30882,2,1,1,1,高,9
36,113.3,南,精装,一梯四户,0,2号线南浦站旁 四房南向复式 少有放盘 业主诚心放卖_广州番禺南浦南浦海滨花园二手房(广州链家),30892,4,2,1,3,高,5
139,108.09,东北,精装,两梯四户,1,"业主诚心放卖, 看房只要提前预约就可以了, 很方便看房_广州番禺华南碧桂园华南碧桂园翠云山二手房(广州链家)",30901,3,2,1,1,中,11
1831,66,南,精装,一梯五户,0,丰乐小区 南向中楼层两房 格局方正 采光通风好_广州黄埔大沙地丰乐小区77号大院二手房(广州链家),30910,2,1,1,1,中,8
1725,48.47,南,简装,一梯三户,0,人民北中低层单位 精选两房 西门口地铁一号线_广州越秀盘福人民北路二手房(广州链家),30947,2,1,1,1,中,7
1551,61.36,南,简装,一梯两户,0,江怡路新凤凰直街 2室2厅 190万_广州海珠中大江怡路新凤凰直街二手房(广州链家),30965,2,2,1,1,中,8
1644,38.09,南,简装,一梯八户,0,省一级西关培正 三连直街 正规一房 格局通透明亮_广州荔湾西关龙津西路二手房(广州链家),30980,1,1,1,1,中,9
824,90.38,东,简装,一梯四户,1,天河区  燕塘地铁 电梯大两房 格局方正 采光好_广州天河粤垦汇富花园二手房(广州链家),30981,2,2,1,1,高,9
1625,62.94,东,精装,一梯四户,0,下塘西路 3室1厅 195万_广州越秀麓景下塘西路二手房(广州链家),30982,3,1,1,1,高,9
2104,61.29,西北,简装,一梯两户,0,越秀区，中层单位，马赛克外墙楼龄新，户型方正_广州越秀西华路西华路司马街二手房(广州链家),31001,2,1,1,1,中,9
457,89.84,南,简装,一梯四户,0,东站旁华文学院 南向三房通风采光好 环境安静绿化好_广州天河燕塘华文学院二手房(广州链家),31056,3,1,1,1,中,5
1808,60.53,南,精装,一梯八户,0,利源大厦 中层 两房 格局方正_广州白云景泰利源大厦二手房(广州链家),31059,3,1,1,1,中,9
933,83.06,东,精装,两梯十二户,1,新市 汇侨新城南区 小区管理好 方正户型_广州白云新市汇侨新城南区二手房(广州链家),31062,3,2,1,1,高,17
1278,66.29,东,简装,一梯四户,1,百事佳小区 电梯大两房 全明户型 交通便利_广州白云景泰百事佳新村A区二手房(广州链家),31076,2,1,1,1,中,7
1665,70.76,南,精装,一梯四户,1,此单位全新装修 用料都是好的。家具都是牌子货_广州海珠新港西南华花园兴南二街二手房(广州链家),31092,2,2,1,1,高,9
95,82,东南,简装,一梯五户,0,优选房源 天河区南向三房 双地铁天河客运站800米_广州天河天河客运站南兴花园(天河区)二手房(广州链家),31098,3,2,1,1,高,7
1090,80.99,东南,简装,一梯七户,0,汇富花园 东南向三房 低楼层 格局方正 利用率高_广州天河粤垦汇富花园二手房(广州链家),31115,3,1,1,1,低,9
1783,47.53,东南,精装,一梯三户,0,实用两房 东南朝向 价格便宜 近地铁_广州天河沙河龙岗路二手房(广州链家),31139,2,1,1,1,高,6
2080,66.79,南 西,简装,一梯四户,1,又一居花园 电梯高层实用两房 近地铁_广州白云机场路又一居花园二手房(广州链家),31143,2,1,1,1,高,9
1136,85,东北,简装,两梯六户,1,新一期 离公交站近 采光通风性好_广州白云罗冲围富力桃园二手房(广州链家),31177,2,1,1,1,低,24
174,76.95,东南,简装,一梯两户,0,毛纺小区   南北对流三房    交通便利_广州海珠赤岗毛纺小区二手房(广州链家),31190,3,1,1,1,高,8
747,39.09,东南,精装,一梯三户,0,满五非唯一，楼梯房。楼下地铁站、公交站，配套完善。_广州海珠江南大道中江南大道中二手房(广州链家),31211,2,1,1,1,高,6
1905,92.26,西北,精装,三梯六户,1,深业江悦湾 视野开阔 带主套三房_广州白云金沙洲深业江悦湾二手房(广州链家),31217,3,2,1,1,中,26
1660,42.6,北,精装,三梯九户,1,祈福缤纷汇靓装修南北对流，楼下自带配套_广州番禺祈福新村祈福缤纷汇二手房(广州链家),31221,1,1,1,1,低,33
794,30.09,东,精装,一梯十四户,0,十八甫南路 近地铁 实用复式两房 精装修  刚需上车盘_广州荔湾和平西十八甫南路菜栏横街二手房(广州链家),31240,2,1,1,1,低,3
1921,47.99,南,精装,一梯六户,0,雅景苑 正规小两房 南向房出阳台 保养新净_广州海珠新港西雅景苑二手房(广州链家),31257,2,1,1,1,高,9
449,94.31,东,精装,三梯八户,1,全明屋，3房， 楼层好，格局通透，精装修_广州荔湾坑口芳村花园二手房(广州链家),31280,3,1,1,2,中,18
1957,65.49,西南,精装,一梯四户,1,电梯精装二房，西南向，格局方正，采光通透_广州天河沙太南云宁居二手房(广州链家),31303,2,2,1,1,中,9
1477,89.37,东南,简装,一梯五户,0,金兰花园  低层三房 采光充足  户型方正_广州白云白云大道南广信金兰花园二手房(广州链家),31331,3,2,1,1,低,9
1447,41.49,东,精装,一梯两户,0,逢源路低层两房 全新装修带阳台_广州荔湾西关逢源路二手房(广州链家),31333,2,1,1,1,中,4
609,52.66,北 南,简装,一梯五户,1,金道花园电梯楼小两房  首付预算低_广州荔湾鹤洞金道花园二手房(广州链家),31334,2,1,1,1,低,9
2058,57.99,南,简装,一梯四户,0,富力新村南向大两房，可打造出小花园_广州天河东圃富力新村二手房(广州链家),31385,2,1,1,1,低,9
1692,61.44,东,简装,一梯六户,1,棠德花园 正规东向两房 加装电梯 中楼层_广州天河棠下棠德花园二手房(广州链家),31413,2,1,1,1,中,9
1128,66.85,西南,精装,一梯六户,1,珠岛花园 阳台望花园 两房一厅 方正通风_广州荔湾大坦沙珠岛花园二手房(广州链家),31414,2,1,1,1,低,12
1981,89.13,南 北,简装,两梯四户,1,珠岛花园 电梯高层 采光明亮 电梯大三房 安静舒适_广州荔湾大坦沙珠岛花园二手房(广州链家),31415,3,2,1,1,高,17
1427,113,东北,简装,两梯七户,1,汇侨新城 蓝天丽境 电梯大3房 格局方正_广州白云新市汇侨新城南区二手房(广州链家),31416,3,2,1,2,中,18
962,63,南,精装,一梯两户,0,此房满五不唯一，楼层好，视野宽阔，采光充足，_广州白云景泰景泰新村二手房(广州链家),31429,3,1,1,1,中,7
1067,44.21,北,简装,一梯一户,0,乐贤坊  精美 中低层  两房_广州荔湾龙津文昌北路二手房(广州链家),31441,2,1,1,1,中,5
1160,93.14,南 北,精装,两梯四户,1,尚东尚筑一区靓户型.精装三房.南向 望花园 随时可看_广州番禺番禺客运站尚东尚筑二手房(广州链家),31459,3,2,1,2,低,18
1486,95.36,南,精装,两梯九户,1,万科金色梦想 南向复式四房 采光好_广州黄埔香雪万科金色梦想二手房(广州链家),31460,4,2,1,2,低,40
1072,88.99,东北,精装,两梯六户,1,瑜翠园东北向三房 户型楼层好 居住舒适_广州天河龙洞瑜翠园二手房(广州链家),31465,3,2,1,1,中,18
453,59.74,东北,简装,一梯四户,0,老城区 中层实用3房 双阳台 出售_广州荔湾人民路十八甫路怀远驿二手房(广州链家),31470,3,2,1,1,中,9
1699,19.02,北,简装,一梯两户,0,乐嘉路电视台宿舍1楼复式楼层5m简装可办公居住_广州白云机场路电视台宿舍二手房(广州链家),31546,1,1,0,1,低,9
403,98.27,东南,简装,两梯六户,1,高尔夫东区 南向望花园 景观好_广州白云黄石白云高尔夫花园东区二手房(广州链家),31546,3,2,1,2,低,14
1975,90.33,西南,精装,一梯六户,1,地铁口3房，带主套，南北对流，干爽舒适_广州天河龙洞育龙居二手房(广州链家),31551,3,2,1,2,低,9
839,79.87,南,精装,两梯四户,1,尚东尚筑精装两房  装修保养好_广州番禺番禺客运站尚东尚筑二手房(广州链家),31552,2,2,1,1,低,18
1192,42.76,东,精装,一梯九户,0,解放中路 2室1厅 135万_广州越秀北京路解放中路二手房(广州链家),31572,2,1,1,1,中,9
1726,68.1,东北,精装,一梯四户,0,广州碧桂园美苑 精装两房 中楼层 采光足 诚心出售_广州番禺南浦广州碧桂园美苑二手房(广州链家),31572,2,1,1,1,中,7
273,65.86,西南,简装,一梯八户,0,地铁口 晓港湾 方正实用三房 证满5年无抵押 税 少_广州海珠金碧晓港湾惠侨苑二手房(广州链家),31583,3,1,1,1,中,9
2079,72.8,西南,精装,一梯四户,1,九如通津电梯高层   南向望花园   装修保养好_广州番禺南浦丽江花园九如通津二手房(广州链家),31594,2,1,1,1,中,11
1235,27.84,东,简装,两梯十三户,1,万方园 1室0厅 88万_广州白云机场路万方园二手房(广州链家),31610,1,0,1,1,低,18
431,58.5,东北,精装,一梯六户,0,洛涛南区单数栋两房   中间楼层  户型方正   近门口_广州番禺洛溪芳华花园洛涛居南区二手房(广州链家),31624,2,1,1,1,中,6
801,98,南,精装,两梯五户,1,黄埔雅苑 户型方正实用 采光通风好_广州黄埔黄埔区府黄埔新村黄埔雅苑二手房(广州链家),31633,3,2,1,2,高,12
811,72.07,南 北,简装,一梯四户,0,雅林居 中层大二房 南北对流 环境清静_广州海珠赤岗雅林居二手房(广州链家),31636,2,1,1,1,中,6
2095,48.04,南,简装,一梯三户,1,站前路已加装电梯两房一厅可以使用_广州荔湾流花站前站前路二手房(广州链家),31641,2,1,1,1,低,9
550,60,东南,精装,一梯四户,1,金碧新城 实用两房 厅出阳台 证够两年_广州白云石井金碧新城二手房(广州链家),31667,2,1,1,1,低,11
274,54.5,东,简装,一梯四户,0,穗发花园，采光很好，望花园，楼层好_广州海珠新港西穗发花园二手房(广州链家),31744,2,1,1,1,中,8
